#Variables:
#tasmax_GFDL-ESM2M_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmin_GFDL-ESM2M_rcp45(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 47.6044 Latitude, -122.3139 Longitude (closest value to Latitude:47.6062, Longitude:-122.3321) "
2023-06-29,297.834198,287.606659
2023-06-30,297.868866,286.940247
2023-07-01,297.460663,284.635284
2023-07-02,296.578033,285.232544
2023-07-03,296.565521,286.660309
2023-07-04,295.622498,283.413300
2023-07-05,295.202789,285.565094
2023-07-06,296.019745,285.073944
2023-07-07,299.340302,285.431488
2023-07-08,302.614960,288.477600
2023-07-09,302.883423,289.633850
2023-07-10,300.747681,285.764862
2023-07-11,296.034912,284.058014
2023-07-12,298.070251,284.583405
2023-07-13,300.424713,286.998566
2023-07-14,301.400543,287.804962
2023-07-15,305.173523,289.876770
2023-07-16,305.095520,290.913208
2023-07-17,305.313385,290.673340
2023-07-18,301.175385,287.595001
2023-07-19,301.024780,287.518066
2023-07-20,301.979797,289.124329
2023-07-21,303.272034,289.289124
2023-07-22,301.666504,288.810333
2023-07-23,299.768646,289.674286
2023-07-24,294.352051,287.300140
2023-07-25,290.321747,282.740417
2023-07-26,296.636841,284.775452
2023-07-27,298.795746,283.989258
2023-07-28,300.485199,285.096252
2023-07-29,300.655518,288.241547
2023-07-30,293.192078,285.718903
2023-07-31,293.847321,283.436127
2023-08-01,296.859344,283.776611
2023-08-02,300.274139,285.063904
2023-08-03,305.233398,288.146759
2023-08-04,309.239380,292.106567
2023-08-05,308.010773,293.116455
2023-08-06,300.733063,287.594879
2023-08-07,295.164215,286.307770
2023-08-08,297.857971,285.782562
2023-08-09,300.644073,286.464050
2023-08-10,302.477142,288.591125
2023-08-11,302.783844,290.445038
2023-08-12,302.378448,289.157593
2023-08-13,298.720306,288.189484
2023-08-14,297.172394,288.758118
2023-08-15,295.658173,288.100616
2023-08-16,296.100708,288.030396
2023-08-17,297.204712,286.812012
2023-08-18,298.727325,285.859222
2023-08-19,300.531281,288.677765
2023-08-20,301.754364,288.643921
2023-08-21,301.773224,289.822632
2023-08-22,300.671478,286.812866
2023-08-23,295.737946,287.122253
2023-08-24,300.534088,288.419312
2023-08-25,301.127563,289.785004
2023-08-26,300.980530,289.076904
2023-08-27,301.118500,289.815399
2023-08-28,301.042450,290.856781
2023-08-29,296.179840,286.548065
2023-08-30,293.734772,289.306824
2023-08-31,296.273743,288.415466
2023-09-01,296.041107,288.087860
2023-09-02,295.289886,287.710114
2023-09-03,296.810150,286.479065
2023-09-04,298.564697,287.665405
2023-09-05,301.066315,288.774048
2023-09-06,302.538239,290.219299
2023-09-07,302.228790,288.786041
2023-09-08,293.773621,287.017090
2023-09-09,290.996735,284.387756
2023-09-10,289.641754,282.710449
2023-09-11,289.793396,281.902740
2023-09-12,292.230011,284.085419
2023-09-13,294.636719,283.016968
2023-09-14,295.813202,282.894379
2023-09-15,297.204315,282.341644
2023-09-16,297.279205,282.482635
2023-09-17,298.292603,283.724701
2023-09-18,297.858337,284.072571
2023-09-19,291.507965,282.891876
2023-09-20,291.444427,279.883179
2023-09-21,292.612396,284.475403
2023-09-22,293.045746,282.821014
2023-09-23,291.443298,283.496185
2023-09-24,291.696716,284.066132
2023-09-25,294.238678,280.654388
2023-09-26,297.648987,286.363281
2023-09-27,296.905731,286.479553
2023-09-28,296.155334,283.480560
2023-09-29,296.664795,284.808167
2023-09-30,295.925903,282.412170
2023-10-01,292.270630,281.809479
2023-10-02,289.536407,283.928040
2023-10-03,287.655548,283.993469
2023-10-04,291.398010,282.425293
2023-10-05,288.586884,278.331665
2023-10-06,295.426666,283.510620
2023-10-07,295.166016,285.317566
2023-10-08,293.770447,284.146027
2023-10-09,291.553070,281.733063
2023-10-10,293.295288,281.901001
2023-10-11,294.110626,280.596222
2023-10-12,290.635895,280.271088
2023-10-13,287.325134,276.232666
2023-10-14,287.565582,277.510864
2023-10-15,288.034790,276.776581
2023-10-16,291.644897,278.768738
2023-10-17,292.413269,281.820496
2023-10-18,291.385651,280.266846
2023-10-19,288.892090,275.921722
2023-10-20,285.215820,276.021912
2023-10-21,283.318054,276.339233
2023-10-22,283.814331,275.825897
2023-10-23,284.478180,276.359406
2023-10-24,282.815735,277.286041
2023-10-25,284.630219,278.020294
2023-10-26,283.671539,277.246063
2023-10-27,285.710052,277.089569
2023-10-28,289.357208,282.154510
2023-10-29,289.720001,287.090424
2023-10-30,288.651917,284.033752
2023-10-31,288.683899,283.683136
2023-11-01,288.578857,282.132629
2023-11-02,285.467468,276.508423
2023-11-03,284.444702,277.858429
2023-11-04,285.106079,281.832611
2023-11-05,284.962036,280.815704
2023-11-06,284.811066,282.469879
2023-11-07,288.434326,283.591736
2023-11-08,287.358093,282.601898
2023-11-09,285.724152,282.024109
2023-11-10,284.802399,279.716675
2023-11-11,285.549011,281.096436
2023-11-12,289.177277,283.921265
2023-11-13,289.316101,281.079010
2023-11-14,287.262024,279.488220
2023-11-15,287.766602,281.996643
2023-11-16,288.004303,281.258026
2023-11-17,285.849365,279.463959
2023-11-18,285.677521,274.475616
2023-11-19,285.690552,278.872070
2023-11-20,284.647827,278.192932
2023-11-21,282.208893,273.953125
2023-11-22,278.766388,270.903687
2023-11-23,278.363953,275.377258
2023-11-24,280.049744,274.208221
2023-11-25,280.351562,276.002228
2023-11-26,278.289062,274.599213
2023-11-27,273.449310,271.857361
2023-11-28,278.366791,276.757874
2023-11-29,282.783905,275.508850
2023-11-30,282.931732,276.944855
2023-12-01,281.901337,278.534912
2023-12-02,282.827057,278.220551
2023-12-03,283.496582,278.177521
2023-12-04,281.319183,275.699219
2023-12-05,281.921356,279.447845
2023-12-06,286.096008,277.207123
2023-12-07,285.330322,280.511780
2023-12-08,280.398376,278.028656
2023-12-09,280.871735,277.041779
2023-12-10,277.828979,274.481384
2023-12-11,279.768890,276.986725
2023-12-12,280.664764,275.891876
2023-12-13,276.381134,275.036774
2023-12-14,281.595520,277.566498
2023-12-15,281.789459,278.019501
2023-12-16,281.783661,276.320374
2023-12-17,282.653107,278.025726
2023-12-18,281.618927,279.026031
2023-12-19,280.742096,275.328369
2023-12-20,280.634094,274.236481
2023-12-21,278.534760,274.818146
2023-12-22,277.435516,267.964996
2023-12-23,267.527191,262.491180
2023-12-24,268.712769,262.007080
2023-12-25,267.474579,262.820953
2023-12-26,267.745728,265.245178
2023-12-27,269.021545,265.589478
2023-12-28,271.257507,265.274109
2023-12-29,275.472260,267.142487
2023-12-30,279.483856,272.690094
2023-12-31,279.649353,274.833923
2024-01-01,278.509125,273.086212
2024-01-02,279.648682,273.983124
2024-01-03,279.125275,274.881073
2024-01-04,279.207245,274.046021
2024-01-05,280.350342,273.797821
2024-01-06,281.981903,278.816956
2024-01-07,282.086487,276.466431
2024-01-08,280.620636,274.992126
2024-01-09,281.006714,274.703918
2024-01-10,278.448517,275.919495
2024-01-11,280.443024,276.369049
2024-01-12,280.141754,274.222748
2024-01-13,280.134583,275.153717
2024-01-14,281.087433,273.963745
2024-01-15,278.652191,272.793518
2024-01-16,279.456238,272.975647
2024-01-17,282.444824,276.583313
2024-01-18,281.081207,276.017181
2024-01-19,278.592560,277.030029
2024-01-20,281.617004,275.008331
2024-01-21,279.833527,275.578522
2024-01-22,281.427826,275.014313
2024-01-23,282.696533,275.672760
2024-01-24,283.205872,276.021210
2024-01-25,283.218811,277.411072
2024-01-26,281.939148,274.886871
2024-01-27,279.560120,272.901611
2024-01-28,279.911987,273.412018
2024-01-29,282.245880,274.962128
2024-01-30,283.306915,277.360687
2024-01-31,283.864410,278.564911
2024-02-01,285.993988,279.816803
2024-02-02,285.090210,280.174164
2024-02-03,283.966187,275.696625
2024-02-04,283.365265,276.030975
2024-02-05,284.008789,279.463135
2024-02-06,285.476929,280.140900
2024-02-07,284.175659,275.138824
2024-02-08,283.027405,275.723114
2024-02-09,283.033813,273.908142
2024-02-10,285.281555,276.798187
2024-02-11,285.521271,280.494781
2024-02-12,286.376556,278.305817
2024-02-13,283.835449,276.560577
2024-02-14,285.238922,278.509094
2024-02-15,286.517975,279.389038
2024-02-16,282.492920,278.443390
2024-02-17,283.393188,279.650635
2024-02-18,282.842865,278.603149
2024-02-19,282.943665,277.932861
2024-02-20,285.491394,279.097504
2024-02-21,284.806335,280.943542
2024-02-22,285.791870,278.190094
2024-02-23,292.092743,280.160614
2024-02-24,288.966919,281.553558
2024-02-25,288.468628,278.379120
2024-02-26,286.957581,277.315063
2024-02-27,290.116119,277.954285
2024-02-28,290.302551,279.735199
2024-02-29,288.814697,278.586548
2024-03-01,287.326843,277.437927
2024-03-02,289.598602,281.000793
2024-03-03,288.364685,279.644073
2024-03-04,288.802826,278.208130
2024-03-05,289.027100,279.849060
2024-03-06,287.376373,282.175049
2024-03-07,286.574738,282.209045
2024-03-08,288.906555,280.530670
2024-03-09,288.787415,279.728668
2024-03-10,284.712341,277.566193
2024-03-11,291.250122,282.677185
2024-03-12,288.950806,287.221283
2024-03-13,289.369171,282.219818
2024-03-14,288.166382,281.602722
2024-03-15,287.473816,279.615387
2024-03-16,287.032471,279.361847
2024-03-17,288.185638,279.116608
2024-03-18,289.960846,281.406311
2024-03-19,290.269135,279.714905
2024-03-20,289.114685,279.149170
2024-03-21,287.797302,280.804810
2024-03-22,291.246460,282.371368
2024-03-23,293.862762,284.213287
2024-03-24,293.224518,284.409668
2024-03-25,293.510529,284.063324
2024-03-26,289.118561,281.663391
2024-03-27,287.666992,282.372559
2024-03-28,286.564301,281.253296
2024-03-29,288.804413,280.030243
2024-03-30,288.004547,280.258453
2024-03-31,287.670868,278.122650
2024-04-01,290.520325,278.379822
2024-04-02,287.778748,280.430634
2024-04-03,288.400421,278.220184
2024-04-04,289.026001,280.325348
2024-04-05,290.863556,279.469299
2024-04-06,289.992279,283.110138
2024-04-07,288.323029,279.725464
2024-04-08,288.025299,279.506561
2024-04-09,291.313995,281.505432
2024-04-10,296.946350,282.852356
2024-04-11,297.387909,285.446655
2024-04-12,292.211823,281.607178
2024-04-13,288.574219,279.203064
2024-04-14,288.582794,277.865845
2024-04-15,289.671600,279.476013
2024-04-16,291.419189,279.787109
2024-04-17,291.891876,280.982544
2024-04-18,290.863800,280.554749
2024-04-19,291.418243,280.532593
2024-04-20,287.887238,280.229095
2024-04-21,287.095184,278.194092
2024-04-22,288.482788,281.143494
2024-04-23,286.062256,281.769623
2024-04-24,285.914612,278.334290
2024-04-25,287.141693,277.959473
2024-04-26,286.890198,279.689758
2024-04-27,287.805847,280.551270
2024-04-28,289.150574,279.923889
2024-04-29,291.536346,278.776611
2024-04-30,292.124176,281.873779
2024-05-01,287.189178,282.652557
2024-05-02,291.636322,281.824738
2024-05-03,293.030579,282.612610
2024-05-04,293.241486,283.227844
2024-05-05,293.260529,281.964478
2024-05-06,296.200348,284.152435
2024-05-07,296.485443,284.380493
2024-05-08,296.008972,286.006012
2024-05-09,295.666992,284.811340
2024-05-10,294.405273,283.610779
2024-05-11,295.929321,285.914093
2024-05-12,296.896790,285.944305
2024-05-13,298.607727,285.878998
2024-05-14,300.503906,287.524811
2024-05-15,300.548981,288.590637
2024-05-16,298.869385,289.336060
2024-05-17,295.774109,284.284515
2024-05-18,293.699524,284.735870
2024-05-19,294.739136,285.280334
2024-05-20,296.816742,285.389313
2024-05-21,299.861694,288.718292
2024-05-22,300.187225,286.964478
2024-05-23,292.240356,284.503296
2024-05-24,296.160370,285.878082
2024-05-25,298.157074,289.037323
2024-05-26,300.602234,289.429871
2024-05-27,301.207794,289.303406
2024-05-28,302.914398,290.175842
2024-05-29,302.503296,291.968597
2024-05-30,297.576843,286.960785
2024-05-31,296.426239,285.167236
2024-06-01,299.288940,288.259186
2024-06-02,299.321838,289.006958
2024-06-03,293.276733,287.099426
2024-06-04,294.430908,287.864655
2024-06-05,295.797028,286.467194
2024-06-06,297.192383,288.388184
2024-06-07,296.173004,288.576904
2024-06-08,292.457977,288.505615
2024-06-09,297.852417,286.005737
2024-06-10,296.052765,288.729706
2024-06-11,290.650635,285.609680
2024-06-12,291.411011,286.011108
2024-06-13,293.665833,286.044983
2024-06-14,295.784943,285.292084
2024-06-15,294.260376,286.204071
2024-06-16,290.260925,282.548401
2024-06-17,289.112946,284.893585
2024-06-18,288.893616,283.064056
2024-06-19,291.028687,283.368103
2024-06-20,290.280853,284.224365
2024-06-21,292.888550,284.955444
2024-06-22,292.758881,286.225769
2024-06-23,293.457947,284.008453
2024-06-24,293.441010,284.809082
2024-06-25,291.305756,285.017578
2024-06-26,290.833130,283.655396
2024-06-27,290.260223,281.086853
2024-06-28,291.199097,280.370178
2024-06-29,290.227020,283.574005
2024-06-30,289.939880,284.354645
2024-07-01,289.791626,280.740326
2024-07-02,289.660065,280.031555
2024-07-03,294.353973,282.066193
2024-07-04,293.597321,283.966278
2024-07-05,291.679993,284.149445
2024-07-06,291.935242,284.718750
2024-07-07,290.694122,284.098145
2024-07-08,294.548340,282.217224
2024-07-09,296.257385,284.715485
2024-07-10,297.909058,285.286102
2024-07-11,299.051361,287.292938
2024-07-12,298.347870,287.119507
2024-07-13,298.245911,286.890533
2024-07-14,298.354401,288.046387
2024-07-15,299.551331,288.619751
2024-07-16,300.503143,288.153687
2024-07-17,300.270569,288.996246
2024-07-18,300.885803,289.839142
2024-07-19,301.206268,289.620575
2024-07-20,300.989868,289.714539
2024-07-21,298.965088,286.998901
2024-07-22,292.641327,283.797485
2024-07-23,294.872986,284.585144
2024-07-24,297.401489,284.889771
2024-07-25,299.072815,287.756409
2024-07-26,299.374084,286.881348
2024-07-27,299.564697,285.581421
2024-07-28,301.964508,287.545807
2024-07-29,305.314209,291.207214
2024-07-30,304.247345,292.532562
2024-07-31,301.081604,289.950012
2024-08-01,297.334198,285.440491
2024-08-02,299.280212,286.655640
2024-08-03,300.499451,288.382751
2024-08-04,301.000305,290.095337
2024-08-05,301.783600,290.917084
2024-08-06,301.770020,290.775299
2024-08-07,299.626617,289.556610
2024-08-08,298.345581,286.624878
2024-08-09,298.971649,287.498077
2024-08-10,300.719086,289.120087
2024-08-11,299.777954,287.563293
2024-08-12,299.367310,287.052399
2024-08-13,296.379547,288.194275
2024-08-14,295.663452,286.091034
2024-08-15,294.002380,286.231934
2024-08-16,292.793762,286.778412
2024-08-17,292.431641,284.526337
2024-08-18,295.354675,282.802246
2024-08-19,296.135895,286.496796
2024-08-20,297.436066,288.746155
2024-08-21,296.308655,289.429321
2024-08-22,296.754974,288.421417
2024-08-23,295.955994,287.661774
2024-08-24,298.094666,286.094971
2024-08-25,299.459778,286.713074
2024-08-26,300.650299,287.851776
2024-08-27,301.727051,288.531311
2024-08-28,302.379578,288.813354
2024-08-29,300.779205,286.825684
2024-08-30,300.034180,287.396545
2024-08-31,296.954285,286.477386
2024-09-01,297.310608,287.306366
2024-09-02,297.847595,287.525543
2024-09-03,297.311371,287.180054
2024-09-04,296.718811,287.087372
2024-09-05,293.223145,285.974670
2024-09-06,294.256897,283.407227
2024-09-07,295.593475,284.639343
2024-09-08,295.318878,286.195709
2024-09-09,295.638855,283.853241
2024-09-10,296.307404,284.385193
2024-09-11,296.023071,283.741974
2024-09-12,295.994019,281.677551
2024-09-13,292.432037,280.286133
2024-09-14,294.095154,280.945099
2024-09-15,293.921021,284.708130
2024-09-16,287.743744,282.686951
2024-09-17,287.547974,282.108643
2024-09-18,289.225647,282.345490
2024-09-19,292.948303,279.845612
2024-09-20,296.137299,282.943176
2024-09-21,298.779205,285.048340
2024-09-22,298.934143,284.171051
2024-09-23,295.519653,282.849548
2024-09-24,298.305878,283.302460
2024-09-25,301.549255,286.474548
2024-09-26,301.480743,285.983063
2024-09-27,301.185333,286.990936
2024-09-28,297.327179,285.469116
2024-09-29,297.697449,285.642151
2024-09-30,297.799866,285.392609
2024-10-01,297.258972,285.522186
2024-10-02,295.934662,284.833374
2024-10-03,291.835754,283.977875
2024-10-04,290.650787,284.907990
2024-10-05,290.655823,281.870178
2024-10-06,290.864960,281.341309
2024-10-07,288.764893,282.357788
2024-10-08,288.211700,280.594391
2024-10-09,286.676117,281.763916
2024-10-10,288.208893,284.525574
2024-10-11,286.706482,281.057526
2024-10-12,290.400269,283.276917
2024-10-13,292.000244,281.975739
2024-10-14,293.832733,282.762939
2024-10-15,293.849213,285.324615
2024-10-16,293.823608,285.837433
2024-10-17,293.456207,285.992432
2024-10-18,292.403381,285.097931
2024-10-19,290.154114,284.637207
2024-10-20,285.859344,282.419067
2024-10-21,286.521942,281.439178
2024-10-22,288.964447,282.031616
2024-10-23,286.653778,278.605896
2024-10-24,285.744019,277.087067
2024-10-25,284.250641,276.393250
2024-10-26,283.994354,278.645081
2024-10-27,286.926514,280.450378
2024-10-28,285.931732,280.742371
2024-10-29,283.886841,281.326843
2024-10-30,283.181610,280.252533
2024-10-31,284.330017,279.913239
2024-11-01,284.740112,279.514099
2024-11-02,284.469086,280.744385
2024-11-03,283.954529,277.609283
2024-11-04,283.750916,277.944641
2024-11-05,283.682800,278.809601
2024-11-06,285.415222,279.271393
2024-11-07,285.232361,279.207520
2024-11-08,286.708496,280.488586
2024-11-09,287.856293,282.415802
2024-11-10,286.572357,279.001404
2024-11-11,284.875641,281.231720
2024-11-12,286.450897,276.877319
2024-11-13,286.652039,281.825714
2024-11-14,284.796692,279.691498
2024-11-15,285.406708,279.401978
2024-11-16,283.010681,280.049561
2024-11-17,285.676178,281.274261
2024-11-18,285.724915,280.315155
2024-11-19,284.441467,277.307068
2024-11-20,281.760345,278.835541
2024-11-21,280.894409,276.088898
2024-11-22,280.812561,277.673676
2024-11-23,276.290283,273.979065
2024-11-24,283.898254,276.613586
2024-11-25,283.624054,279.731689
2024-11-26,284.664124,278.985107
2024-11-27,284.499176,279.840851
2024-11-28,285.142456,280.776550
2024-11-29,282.611053,277.465302
2024-11-30,280.995636,277.506927
2024-12-01,281.695374,276.484833
2024-12-02,280.775208,276.516327
2024-12-03,280.450012,273.512726
2024-12-04,279.779083,274.316193
2024-12-05,279.197052,275.025238
2024-12-06,279.195892,276.638641
2024-12-07,282.329407,277.529358
2024-12-08,280.342560,277.692322
2024-12-09,281.519196,279.455139
2024-12-10,281.758514,277.284668
2024-12-11,280.628754,276.123932
2024-12-12,283.931885,277.728729
2024-12-13,284.626312,282.680176
2024-12-14,284.721466,279.630737
2024-12-15,282.874115,278.304749
2024-12-16,288.715637,281.878387
2024-12-17,287.082245,279.568878
2024-12-18,283.655457,279.189789
2024-12-19,285.457367,278.805817
2024-12-20,284.244019,278.461456
2024-12-21,284.574249,279.368927
2024-12-22,284.724518,279.590820
2024-12-23,283.799469,282.641418
2024-12-24,286.742584,282.577637
2024-12-25,284.592804,279.913422
2024-12-26,281.727997,277.377930
2024-12-27,280.794708,276.171021
2024-12-28,284.694641,276.717255
2024-12-29,285.284943,280.299469
2024-12-30,283.381012,278.624969
2024-12-31,281.133881,276.713745
2025-01-01,281.691772,277.206024
2025-01-02,282.627594,277.083008
2025-01-03,281.292694,275.620483
2025-01-04,280.465393,274.323944
2025-01-05,279.125397,270.111603
2025-01-06,278.770844,271.824005
2025-01-07,279.357300,272.398193
2025-01-08,281.978333,276.274292
2025-01-09,284.004547,278.501801
2025-01-10,283.540802,278.050964
2025-01-11,281.794250,275.598969
2025-01-12,283.163605,277.561768
2025-01-13,283.499237,279.263306
2025-01-14,282.541199,276.399567
2025-01-15,282.650452,277.354675
2025-01-16,284.593628,279.700226
2025-01-17,284.935822,278.909729
2025-01-18,283.258728,275.778259
2025-01-19,284.530762,276.994415
2025-01-20,284.063080,277.705536
2025-01-21,284.949158,279.140472
2025-01-22,284.989990,279.793488
2025-01-23,284.357178,276.446655
2025-01-24,285.165314,279.491211
2025-01-25,285.784851,277.210297
2025-01-26,284.536438,276.428467
2025-01-27,284.478973,276.679657
2025-01-28,284.604492,276.344940
2025-01-29,284.091980,276.538818
2025-01-30,285.450714,278.414948
2025-01-31,285.611145,276.848541
2025-02-01,283.652985,276.023956
2025-02-02,284.687012,278.601501
2025-02-03,285.117432,278.791077
2025-02-04,284.671539,279.782745
2025-02-05,284.376617,278.705170
2025-02-06,285.357635,277.514160
2025-02-07,284.842102,277.575165
2025-02-08,285.052551,279.003235
2025-02-09,287.286316,280.257385
2025-02-10,284.500122,277.885010
2025-02-11,285.964691,279.926239
2025-02-12,288.236298,282.240540
2025-02-13,287.449677,280.622833
2025-02-14,288.192871,278.972076
2025-02-15,283.975830,277.833221
2025-02-16,282.489166,278.594635
2025-02-17,284.674164,276.991821
2025-02-18,287.366882,279.002014
2025-02-19,289.019836,278.275360
2025-02-20,289.087067,278.337982
2025-02-21,289.539398,277.750397
2025-02-22,288.652161,276.876984
2025-02-23,288.440063,276.610779
2025-02-24,287.847992,278.284882
2025-02-25,286.789398,278.299866
2025-02-26,285.840576,279.084747
2025-02-27,283.133820,274.728363
2025-02-28,281.582947,274.089386
2025-03-01,281.476135,273.881409
2025-03-02,278.558563,274.131348
2025-03-03,281.756622,274.817322
2025-03-04,284.579987,277.415741
2025-03-05,285.250366,276.990173
2025-03-06,284.969177,278.004517
2025-03-07,288.383392,278.907623
2025-03-08,288.336456,279.892853
2025-03-09,287.857025,280.759888
2025-03-10,286.897705,282.272675
2025-03-11,287.465149,282.225281
2025-03-12,289.089600,280.271606
2025-03-13,287.783142,279.993927
2025-03-14,283.811310,278.526001
2025-03-15,288.397369,279.987579
2025-03-16,293.318085,282.654663
2025-03-17,294.651276,284.065186
2025-03-18,292.981354,284.350220
2025-03-19,292.064392,283.058777
2025-03-20,290.420319,280.764893
2025-03-21,288.236969,279.185638
2025-03-22,288.698364,277.832855
2025-03-23,288.681366,278.897827
2025-03-24,288.691650,280.471436
2025-03-25,289.332611,281.659058
2025-03-26,289.633728,280.445496
2025-03-27,289.973389,280.913727
2025-03-28,290.636963,280.060364
2025-03-29,290.685059,278.618713
2025-03-30,291.387695,278.956848
2025-03-31,291.245361,278.992950
2025-04-01,290.956329,279.423889
2025-04-02,290.406006,279.871796
2025-04-03,291.912292,280.318878
2025-04-04,291.823059,277.705017
2025-04-05,296.618164,279.982910
2025-04-06,296.888702,282.407654
2025-04-07,296.807526,281.349701
2025-04-08,296.819885,282.549622
2025-04-09,291.455261,283.014313
2025-04-10,289.214478,282.028625
2025-04-11,288.571930,277.249420
2025-04-12,284.781677,278.181244
2025-04-13,288.570557,283.476715
2025-04-14,288.119690,282.380219
2025-04-15,290.931580,281.837494
2025-04-16,293.503693,283.737305
2025-04-17,293.503448,283.622681
2025-04-18,288.911743,280.036926
2025-04-19,290.565826,280.443237
2025-04-20,293.561249,280.872101
2025-04-21,294.630341,283.509949
2025-04-22,295.050354,283.748108
2025-04-23,294.748077,282.596069
2025-04-24,293.503296,282.730103
2025-04-25,292.277893,283.776031
2025-04-26,294.141144,283.750580
2025-04-27,294.269104,283.793610
2025-04-28,294.283661,282.345886
2025-04-29,294.775330,283.897156
2025-04-30,294.087982,282.118439
2025-05-01,288.626312,279.133667
2025-05-02,288.060272,281.756561
2025-05-03,289.371826,281.640747
2025-05-04,290.770874,284.209320
2025-05-05,290.430939,282.901764
2025-05-06,290.929413,283.822723
2025-05-07,291.576996,282.865875
2025-05-08,289.196716,282.200928
2025-05-09,292.661072,283.682068
2025-05-10,288.137512,283.236237
2025-05-11,290.211060,280.726318
2025-05-12,290.872925,279.698059
2025-05-13,286.526642,280.139221
2025-05-14,290.989532,281.842896
2025-05-15,289.372284,281.765198
2025-05-16,286.665558,280.893311
2025-05-17,289.861450,280.560364
2025-05-18,290.336761,280.816193
2025-05-19,290.365448,281.288116
2025-05-20,293.519135,283.380829
2025-05-21,291.398987,285.807281
2025-05-22,293.300262,282.795563
2025-05-23,292.496124,284.117065
2025-05-24,292.578094,283.087769
2025-05-25,294.005981,281.982635
2025-05-26,293.179535,284.768494
2025-05-27,293.795929,282.576447
2025-05-28,295.040649,284.513336
2025-05-29,297.890442,286.352600
2025-05-30,297.335083,286.798309
2025-05-31,298.850128,287.485596
2025-06-01,298.328705,287.213745
2025-06-02,294.126770,287.188354
2025-06-03,292.027679,286.423706
2025-06-04,291.216583,283.246094
2025-06-05,290.662933,285.519623
2025-06-06,287.324493,285.374786
2025-06-07,288.578827,282.160156
2025-06-08,289.510620,284.420227
2025-06-09,285.292358,280.535004
2025-06-10,287.989471,283.174683
2025-06-11,292.003174,283.130615
2025-06-12,295.624268,285.720123
2025-06-13,295.650421,286.024048
2025-06-14,296.602264,286.725372
2025-06-15,296.520081,285.968292
2025-06-16,298.489685,285.425110
2025-06-17,298.706085,286.607269
2025-06-18,298.834351,287.615051
2025-06-19,298.105713,287.946808
2025-06-20,293.611450,286.110840
2025-06-21,297.686951,285.211182
2025-06-22,300.650238,288.187744
2025-06-23,298.945679,290.993195
2025-06-24,296.002197,289.899963
2025-06-25,293.124847,286.186340
2025-06-26,294.221039,284.503052
2025-06-27,296.658508,283.947357
2025-06-28,296.937408,288.192200
2025-06-29,294.368011,284.763367
2025-06-30,294.576172,283.066895
2025-07-01,293.922211,285.219238
2025-07-02,290.612457,283.145599
2025-07-03,290.958893,281.976959
2025-07-04,293.793671,283.946503
2025-07-05,293.757263,288.581818
2025-07-06,290.516388,283.827240
2025-07-07,290.616486,280.743286
2025-07-08,290.828827,281.298065
2025-07-09,291.925140,282.939758
2025-07-10,293.755676,283.336914
2025-07-11,295.315247,284.521667
2025-07-12,294.955719,286.490173
2025-07-13,294.995880,284.597046
2025-07-14,297.577118,285.514008
2025-07-15,300.989349,287.999237
2025-07-16,301.533600,290.363434
2025-07-17,300.270294,288.859253
2025-07-18,294.698853,285.709961
2025-07-19,297.263550,282.973846
2025-07-20,300.916962,286.132507
2025-07-21,301.547852,289.843231
2025-07-22,298.864685,288.253479
2025-07-23,298.829315,287.401215
2025-07-24,300.348022,288.723450
2025-07-25,300.876526,289.118896
2025-07-26,299.564880,288.708374
2025-07-27,294.885284,287.866882
2025-07-28,295.640778,285.683868
2025-07-29,296.351807,285.579285
2025-07-30,294.978882,286.538605
2025-07-31,297.229950,286.884583
2025-08-01,299.777832,287.577545
2025-08-02,300.563599,288.210602
2025-08-03,301.871643,288.502319
2025-08-04,301.760864,289.112640
2025-08-05,301.156342,288.976471
2025-08-06,299.636841,287.900238
2025-08-07,302.336975,288.620728
2025-08-08,304.944336,290.012787
2025-08-09,304.940247,291.932434
2025-08-10,304.807617,290.715454
2025-08-11,297.639771,285.613708
2025-08-12,295.985779,283.891479
2025-08-13,299.165070,284.515411
2025-08-14,302.547211,287.552795
2025-08-15,304.427856,289.158112
2025-08-16,303.800385,288.876190
2025-08-17,301.581665,287.111115
2025-08-18,301.866608,289.068237
2025-08-19,303.069763,289.119171
2025-08-20,305.071442,289.840851
2025-08-21,305.437744,290.909515
2025-08-22,304.677856,289.540833
2025-08-23,301.547241,288.099792
2025-08-24,301.299255,288.702789
2025-08-25,300.506561,289.993774
2025-08-26,298.646149,286.879242
2025-08-27,299.375732,284.955994
2025-08-28,301.013885,286.413055
2025-08-29,299.355469,287.116302
2025-08-30,299.968933,288.139160
2025-08-31,299.954285,288.782532
2025-09-01,301.382782,288.269257
2025-09-02,304.797668,289.840240
2025-09-03,304.787659,289.404175
2025-09-04,301.832428,288.291229
2025-09-05,297.597260,287.015411
2025-09-06,297.690643,287.588989
2025-09-07,296.971680,285.667053
2025-09-08,295.920532,285.079742
2025-09-09,293.356750,283.384521
2025-09-10,295.123383,283.178009
2025-09-11,294.688385,283.250732
2025-09-12,292.715607,284.615295
2025-09-13,290.889435,283.853760
2025-09-14,288.095947,281.959930
2025-09-15,289.372559,281.313599
2025-09-16,290.863983,280.677124
2025-09-17,290.452209,283.061340
2025-09-18,291.704071,283.664917
